v001,v002,v003,v004,v005,v006,v007,v008,v009,v010,v011,v012,v013,v014,v015,v016,v017,v018,v019,v020,v021,v022,v023,v024,v025,v026,v027,v028,v029,v030,v031,v032,v033,v034,v035,v036,v037,v038,v039,v040,v041,v042,v043,v044,v045,v046,v047,v048,v049,v050,v051,v052,v053,v054,v055,v056,v057,v058,v059,v060,v061,v062,v063,v064,v065,v066,v067,v068,v069,v070,v071,v072,v073,v074,v075,v076,v077,v078,v079,v080,v081,v082,v083,v084,v085,v086,v087,v088,v089,v090,v091,v092,v093,v094,v095,v096,v097,v098,v099,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,class
-0.49769, 0.12944,-0.64806,-0.33002,-1.06784, 0.98590,-0.00175, 1.53386, 0.09022, 0.13047, 1.32200, 1.10816,-1.24792, 0.12585,-0.02119,-0.57630, 5.11883, 7.85034, 6.37203, 4.76551, 5.57370, 6.13760, 6.20159, 5.38006, 4.15886, 4.16338, 5.11890, 6.35496, 3.81951, 5.26153, 4.52504, 6.90593, 4.47774, 4.86637, 4.51074, 3.99771, 6.90319, 5.22282, 6.81714, 4.90593, 4.17582, 6.22616, 5.84950, 2.37670, 7.71511, 5.29638, 4.86049, 7.45053, 6.14224, 4.89383, 6.39011, 4.53279, 5.15992, 4.03200, 4.87874, 5.11948, 5.62765, 6.35867, 4.88390, 4.55488, 3.55157, 4.41913, 7.58027, 4.75845, 5.74638, 4.42290, 6.06583, 7.26093, 4.94703, 4.31126, 5.05529, 4.49821, 4.51957, 4.77241, 7.17241, 5.40697, 7.90068, 5.54965, 5.37579, 5.25913, 5.03396, 5.73423, 5.96972,-0.33822,-1.85002, 0.01810,-0.23990, 0.01092, 0.59918,-0.59427,-0.19973,-0.15203, 0.94345, 0.68961, 1.23851,-1.69370,-1.60129,-1.47464,-1.07569,-1.11958, 2.36486,-0.26104,-0.06793,-0.81908, 0.29017, 0.29841, 2.14929, 0.38197,-0.38551,-0.46995, 0.57249, 0.73658,-0.37932,-0.70689, 2.13207, 0.08965,-0.08631, 0.45468,-0.30356,-0.20134,-0.63211,-0.61683,-1.11909, 0.55442, 1.57280, 1.60964, 2.52945,-0.80149,cylinder
 0.33599, 0.31094,-0.02826, 0.90802, 1.40967,-0.36830, 0.08089,-1.25931, 1.93477, 0.35769,-0.27965, 0.24373, 0.67021, 1.01479,-0.08540, 0.53140,-0.18233, 1.93488, 1.34338,-1.27748,-0.15374, 1.72530, 7.15026, 6.75875, 6.30166, 7.49774, 5.95126, 6.92932, 6.13072, 8.59893, 5.40451, 4.88467, 6.09436, 4.88600, 7.82631, 6.96507, 6.69051, 6.87553, 6.26081, 7.17643, 6.20541, 5.64181, 7.53630, 8.09878, 6.86599, 5.94249, 6.65805, 6.27720, 7.13428, 5.71921, 5.35352, 6.39460, 4.81043, 6.90378, 6.75343, 7.56793, 4.44827, 4.96619, 8.23664, 6.34477, 5.85710, 5.89674, 7.64842, 6.59774, 5.90971, 5.00273, 7.67362, 5.67041, 6.28043, 6.64607, 5.81165, 8.12725, 6.25844, 6.69589, 7.78634, 5.99534, 6.17976, 6.73000, 6.61800, 6.36189, 5.44100, 5.25083, 4.45372, 7.28374, 7.57939, 7.27539, 5.10186, 6.25900, 5.07558, 7.52508, 6.88920, 7.56893, 6.91904, 6.31280, 5.97764, 6.60613, 6.28656, 3.98606, 6.93413, 8.07947, 7.58650, 6.84690, 6.91477, 8.13245, 6.20861, 6.03559, 7.25813, 8.86484, 5.75310, 6.51044, 6.06708, 7.46146, 7.90829, 5.13955, 7.52830, 5.69356, 6.09428,-0.85058, 0.73644,-0.38829, 0.06010,-1.25086,-0.96938, 0.13830,-0.81234,-0.40629,-1.25638, 0.09557,cylinder
 0.15758,-0.28439, 0.45649, 0.31340,-1.27790, 0.14174,-0.94901,-0.92145,-0.47637, 0.17218,-0.57261, 1.55550, 0.37604, 0.27740, 0.55162, 0.44065,-0.67683,-1.57435,-0.98750, 0.55996,-1.09107, 1.28295,-0.14950, 0.90919,-0.34340, 0.59762, 1.12515,-0.86544,-0.25902, 0.60729,-1.37364, 6.69782, 7.14312, 7.66774, 5.17760, 5.50580, 4.41540, 6.96971, 6.72506, 6.50162, 8.48572, 6.43567, 6.57911, 5.88814, 4.90998, 7.41652, 6.42799, 6.00388, 6.53274, 5.92885, 6.87207, 6.84025, 7.01605, 5.78436, 8.13829, 7.37562, 6.73521, 6.49073, 6.45525, 6.96965, 5.78533, 7.18072, 6.37642, 7.29995, 8.17018, 5.89036, 6.50001, 7.68478, 7.23416, 4.99605, 5.53390, 5.77968, 5.78460, 6.89061, 7.77700, 6.23880, 7.46032, 5.12769, 5.34177, 6.86179, 5.67552, 7.07570, 6.71124, 4.94850, 5.86177, 6.06240, 7.34427, 4.92883, 5.97620, 6.16159, 6.51053, 5.12766, 5.98353, 8.33096, 7.53105, 6.80702, 6.95195, 4.38660, 6.16896, 6.98691, 7.41834, 7.48649, 5.58609, 7.25937, 5.62317, 6.01538, 6.01310, 8.40079, 6.00558, 6.13361, 6.43158, 6.39483, 5.09367, 6.76595, 7.01542, 0.05432,-1.28539, 0.24493,-1.21615,-0.48885,-0.38841, 2.28099,-0.31530,-1.44665, 1.02090,-0.78897, 1.50118,-0.55572,cylinder
 1.15459,-1.37999,-0.27335,-1.58337, 0.12972,-0.76931, 0.59044,-0.81016,-1.09258, 1.80632, 1.00511,-0.60726, 0.34844,-0.28411, 0.55383,-0.33557,-0.12493, 0.37311,-2.35099, 1.00968, 4.51045, 3.46168, 3.48760, 4.45067, 2.88785, 5.97098, 5.35831, 3.96161, 4.86258, 3.09833, 4.31019, 3.22051, 4.49078, 3.87061, 3.57748, 5.66371, 4.07451, 4.04146, 5.89555, 4.56309, 4.11741, 4.55793, 5.15271, 3.58347, 3.82089, 3.74212, 4.82445, 3.39038, 6.17066, 4.98391, 3.83557, 3.26339, 2.52232, 5.40286, 4.85886, 2.75768, 5.55151, 5.34542, 4.59697, 4.28186, 4.23825, 2.68205, 5.56721, 4.82511, 5.18261, 4.17367, 5.71585, 5.92944, 3.59108, 6.57113, 2.26910, 3.52751, 3.76815, 6.27631, 1.95877, 1.49490,-1.16152,-0.50271,-0.21210, 0.97814,-0.79725, 1.31925, 0.63502, 0.41318, 0.11941, 0.39278,-0.66264,-1.33122, 1.50419,-0.06037,-0.29371, 0.38863, 0.28763,-1.10501,-2.42684, 0.90714, 1.81441,-0.05467,-1.22409,-0.13717, 0.11827, 0.82951,-0.32593,-0.34224,-1.20994,-1.58329, 0.49781, 1.57928, 0.60105, 0.47340, 1.36392,-0.91222,-1.79109, 0.62552, 1.49082,-1.08039, 1.67492,-0.83541, 0.06722, 0.10809, 0.47502,-1.31065,-0.33179,-0.51754, 1.77663, 0.71093,-1.61139,-0.34434,cylinder
 0.33671,-0.79138, 0.64802,-0.23257, 0.88111, 1.57568, 0.35256, 0.54636,-1.52142, 0.29100,-0.67203, 0.71737, 0.83535, 0.19799,-0.04768,-0.29709,-0.27899,-0.77153, 0.37379,-1.66123, 0.41587,-1.46625, 0.95713,-1.59898, 0.97791,-0.32438,-0.42884, 6.91890, 4.72927, 5.32349, 7.15470, 6.71929, 6.33443, 5.03497, 7.00568, 5.37545, 5.91969, 6.21990, 6.51511, 8.33649, 4.75914, 7.04883, 6.22087, 6.26133, 8.01130, 4.97306, 8.03050, 5.09774, 5.55303, 6.41460, 6.50353, 6.41355, 7.00364, 4.87411, 6.76072, 5.95224, 5.59256, 5.49157, 4.82787, 5.57504, 4.33048, 5.61695, 5.85181, 5.58472, 4.42723,-0.72119,-0.51483,-0.77734,-1.21349, 0.19477,-0.31521,-0.98171,-1.60557, 0.96019, 0.17079,-0.49619, 0.76570,-0.19108,-0.03850,-0.63040,-0.58893, 0.80753,-0.40250, 0.69074,-0.93984, 1.38049, 0.65404, 0.47985, 0.03287, 0.06639,-1.83773, 1.34480, 1.33604, 0.37417, 0.97333, 1.35856, 0.66074,-0.65897, 0.15707, 0.93601, 0.82204, 1.50451,-1.17929, 0.03232,-2.17987,-0.23869, 0.72319, 2.41258,-0.25357,-0.82070, 1.61335,-1.17078, 1.21538,-0.34299, 0.35294, 0.21835,-0.58972,-1.19621, 0.52807,-0.94128,-1.54934, 0.03196,-1.54180,-1.42007, 1.91498,-0.01110, 0.81015, 0.54980,cylinder
-1.05008,-0.22997, 0.70393, 2.04149, 1.08569, 2.36943,-1.97634,-0.17185,-0.07927, 1.75941,-0.25269, 0.87241, 0.20810, 1.51910,-0.75383, 1.63573,-1.52778, 0.49692,-0.34842,-0.39030, 0.28300, 0.94152, 1.28904, 7.33768, 7.64894, 5.62984, 5.02385, 5.32298, 6.87961, 6.41504, 6.27390, 6.87713, 9.10359, 6.54134, 5.78421, 8.27800, 5.65384, 7.08304, 6.53519, 6.55285, 6.30641, 6.60312, 6.02044, 8.03488, 7.91929, 6.63045, 6.18105, 7.27459, 6.46397, 7.07762, 5.33377, 5.52388, 7.42033, 7.31792, 6.47546, 6.63473, 9.00937, 6.14678, 5.24395, 7.82482, 7.18794, 6.66236, 7.53090, 6.67403, 0.87702, 0.93544, 1.75958, 1.64065,-0.77484, 1.40128, 0.34161,-0.81393, 1.03527,-0.24729,-0.62478, 0.58327,-1.15294,-0.30659,-1.87222, 1.17379,-0.73855, 1.30895,-0.41101, 0.11552,-1.30128,-0.06480, 0.40340, 0.47786,-0.11797,-0.48702,-0.11038,-1.27628, 1.61798, 1.84131, 0.81795,-0.95587, 0.54387,-0.23119,-0.26514, 0.60941,-0.49939,-0.18372, 0.05398,-0.08738,-2.06151, 0.02135,-0.09686,-0.65135, 0.69989, 0.20648, 0.84978, 0.35975, 2.09907,-0.51191,-0.05403,-0.65143, 0.23619, 0.13881, 0.46403, 1.17200,-0.11628, 0.31838,-0.31748, 0.02713,-0.15226, 0.26074, 0.73249, 0.09014,cylinder
 0.78033, 0.07270,-0.71046,-1.04159,-0.56304,-1.56605, 1.80957, 1.27571,-1.70500, 0.00053, 0.51860, 1.10129, 0.39615, 0.25498, 0.03756,-0.32120, 4.71999, 6.51349, 4.82892, 5.21990, 6.13717, 4.58934, 4.91086, 7.14948, 7.78024, 4.78241, 2.58981, 6.33978, 4.95852, 6.37431, 3.60283, 6.10336, 4.96349, 3.41658, 5.33165, 4.30696, 5.59253, 5.26825, 5.32475, 5.09854, 5.54785, 3.14346, 4.35461, 5.61032, 4.56043, 5.11793, 5.37248, 6.13682, 4.82428, 6.48120, 4.76794, 4.95834, 6.21653, 5.10705, 7.25803, 4.95781, 4.32814, 5.26205, 4.40524, 5.75273, 6.70931, 6.88169, 4.37181, 5.00326, 6.95046, 4.24334, 3.92632, 4.95335, 5.71887, 5.59250, 6.94519, 5.06305, 4.84721, 5.13861, 6.37497, 5.80892, 4.85219, 6.40994, 4.53404, 4.32144, 3.92172, 5.94688, 5.08701, 4.79048, 5.87905, 6.26840, 4.85454, 5.82690, 4.82512, 4.79042, 4.30502, 5.27217, 5.18801, 6.46566, 4.46623, 4.23580, 4.04888, 4.95055, 3.29795, 6.08424, 5.56655, 5.10769, 5.69453, 5.18004, 3.87337, 4.62723, 4.08709, 5.72331, 1.41034, 1.05232, 0.53915,-0.87088, 1.28745,-1.59534, 1.10940,-0.03676,-0.28960, 0.38477, 1.52005, 0.69203, 0.04589, 1.50609,-0.61433,-0.38229, 0.80573, 0.63624,-0.47465,-0.77103,cylinder
-1.37083, 0.15412,-1.01822,-0.26730,-0.13396,-0.01453,-0.37545,-1.05027,-0.64459,-1.45041,-0.23562, 0.94576,-0.04741,-0.64252, 0.82767,-1.72418,-0.57081, 0.22729, 0.11450, 0.44699,-0.40159, 0.33347, 0.56547,-1.47046, 0.38685,-1.51505, 1.37387,-0.30635, 6.45233, 6.25488, 6.97531, 8.67072, 5.88414, 6.75629, 6.37493, 6.66886, 6.93267, 6.23031, 6.59619, 4.79541, 6.48249, 7.72140, 6.06090, 6.39623, 6.46254, 8.01849, 8.39602, 5.18578, 5.97461, 5.89855, 5.46495, 9.32570, 6.34020, 9.02936, 6.00182, 7.46055, 7.88203, 7.42257, 6.42957, 7.37616, 7.57302, 7.20534, 6.65660, 7.47655, 6.98276, 6.94098, 6.41187, 1.47252,-1.80746,-0.51260,-0.86497,-0.37630,-0.28822, 0.52449,-0.29425, 0.04044, 1.85466, 0.17686,-0.16015, 1.22072, 0.00628,-1.19896,-0.00212,-1.18553,-1.13232,-0.28873, 0.30317,-0.07614,-0.10422,-0.71991,-0.09510,-0.11765, 0.22438,-0.68400,-0.11392,-0.74731, 1.33444, 1.44613,-1.51783, 0.03881,-0.63967,-0.73875,-1.42898, 1.11461,-1.17018,-0.49205,-1.09539,-0.56994, 0.12118, 0.54971,-1.90533,-0.34474,-0.40479, 0.64165,-0.16668, 0.55852,-0.15954, 0.30443,-0.91064, 0.59855, 0.56584, 0.82250, 1.10629, 1.41224,-0.88456,-2.20167, 0.73074, 0.25970,cylinder
-0.14365, 1.75413, 0.97293,-1.73342,-0.28741,-0.68285, 1.06514, 1.40904, 0.18463, 0.90707,-0.99319,-0.48193, 0.69119, 0.11409, 1.27261, 0.45599,-1.73511,-0.00822, 0.45087, 0.99973,-1.78288,-0.27889,-1.30914,-1.04860,-1.68755, 2.06003, 0.17268,-0.00049, 7.56741, 8.12689, 6.53229, 7.83225, 7.21207, 6.60149, 9.21656, 7.42321, 6.40927, 8.53431, 7.59201, 8.49787, 9.66812, 9.10746, 9.41914, 8.92318, 6.49719, 9.69488, 6.51173, 5.65597, 6.69290, 7.68614, 8.15647, 6.31839, 6.00793, 6.65942, 8.23929, 9.08363, 6.98361, 6.22567, 8.17770, 9.95151, 9.11095, 7.34624, 8.95087, 8.52313, 7.19987, 7.81180, 6.62731, 8.78087, 7.29242, 8.07042, 7.17309, 6.15640, 7.72847, 8.14796, 7.08671, 7.20138, 7.59666, 6.02297, 7.65432, 7.82657, 9.08891, 7.18535, 8.20383, 7.21293, 7.82859, 6.31622, 7.12175, 8.59360, 7.89182,10.79498, 6.80456, 7.54845,10.08024, 8.99996, 7.52308, 9.80090, 8.98968, 7.60117, 8.17988, 6.92582, 8.19019, 7.06706, 7.99011, 7.14459, 8.19388, 6.31258, 8.45905, 8.48795, 8.90397, 9.93373, 9.40031, 9.95525, 6.14569, 7.74820, 0.49279, 0.01064,-0.87532, 0.98187, 0.06450,-0.63111,-1.07757,-0.90930,-0.68757,-0.91604, 0.29111,-0.83869, 0.50151, 1.15847,cylinder
-0.25062, 0.15396,-0.98921,-0.01947, 0.43114,-0.24689, 0.71537,-0.29437, 1.96014, 1.54398, 1.09151,-0.79389,-0.48429, 0.38377, 0.08783, 1.37308,-0.68020, 0.83744,-0.09147,-0.83762,-0.56113, 2.97196,-0.02196,-1.95977, 1.02487, 0.32369,-0.25770, 0.81277, 5.21538, 4.45846, 5.83964, 5.03391, 6.67302, 6.38387, 5.12889, 6.06479, 6.06957, 5.01025, 7.21552, 3.94399, 6.31042, 6.69340, 5.89410, 7.08053, 5.67207, 5.56583, 6.74350, 6.84713, 4.96778, 7.19462, 6.53492, 5.90764, 5.33563, 5.45022, 4.10389, 5.77628, 4.14342, 6.03866, 7.01150, 5.86755, 6.70635, 5.89467, 6.76071, 6.04799, 4.61892, 7.77507, 7.49764, 6.64668, 4.05883, 7.84836, 9.37662, 6.21610, 6.38377, 6.03773, 6.70724, 5.47768, 6.81373, 6.90353, 7.65512, 6.49519, 6.47835, 6.46835, 4.64074, 6.65381, 5.83547, 7.46119, 5.28260, 4.53872, 5.36592, 4.44354, 6.10870, 5.74377, 6.81586, 5.57698, 6.30037, 5.80034, 6.47855, 5.51386, 5.87331, 5.50386, 5.31527, 3.66037, 4.86134, 6.11529, 7.70869, 5.54353, 5.33302, 6.33241, 5.08847, 4.91594, 8.42311, 6.54129, 7.98144, 6.33272, 5.93587, 5.26784, 7.78628, 6.17913, 6.62815, 5.16862, 6.61566,-1.00486, 1.36091, 0.55245, 2.25098,-0.31324,-1.07394, 1.64209,cylinder
-0.20986,-1.11306, 1.34162,-0.23588,-1.26028,-0.15605, 0.42672, 1.51041,-1.58647,-0.84311,-1.04278,-0.55963,-0.00053,-0.70319,-2.10475, 0.44376, 0.49754,-0.06570,-1.24316, 0.11552, 0.35140, 0.03699,-0.73829, 0.09229, 0.05299,-2.01003,-0.04974,-0.12354, 5.97777, 3.94728, 6.79748, 6.36492, 6.17340, 4.83928, 3.68051, 5.67045, 4.95091, 5.59958, 6.67365, 6.50932, 6.57760, 5.91791, 6.49440, 3.94433, 7.38207, 6.45910, 5.64938, 4.88125, 6.19122, 5.09948, 5.23133, 4.49278, 7.00626, 5.28942, 3.61041, 4.64165, 7.20576, 5.66868, 5.44643, 6.51493, 7.62619, 4.37244, 5.39603, 6.81081, 5.06014, 3.72658, 5.76227, 6.49067, 5.80530, 3.67728, 4.84067, 4.70991, 6.64235, 3.60846, 6.09542, 7.35117, 5.23328, 6.11459, 4.69269, 4.78431, 5.39463, 5.70959, 5.70964, 4.73044, 7.09878, 4.94354, 5.49730, 4.12555, 6.59293,-1.40505, 0.19148, 0.13702,-0.02459, 0.17994,-1.11215, 0.68444,-0.63624,-0.89911,-1.03729, 0.30568,-0.52641, 0.32934, 0.14530,-1.49406,-0.84700, 1.29286, 0.91871,-0.40661, 0.91735, 1.45240, 1.06751,-1.28077, 0.50183, 0.35826,-0.30327, 0.29505, 0.30239, 0.35496,-0.74559, 0.28782, 1.72272,-1.60275, 0.37772, 0.49860,-1.51958, 0.35503, 1.74087, 1.68483,cylinder
-0.66407, 1.25881,-0.00488, 0.02088,-1.67740, 1.06937, 1.18828,-0.57675,-1.00164, 0.08545,-0.11608, 0.68888, 0.44284, 0.48546,-0.69922, 0.57699,-0.02405, 0.69370, 1.07809,-1.67709,-0.30103, 1.17166, 0.82700,-0.20645, 0.34717,-1.08949, 0.13987, 0.20123,-0.37414, 5.91734, 6.07102, 6.10213, 7.92298, 5.28060, 5.32458, 5.79658, 6.73998, 4.55945, 6.35567, 5.47657, 5.67392, 6.43325, 5.83562, 7.57704, 7.09430, 6.64675, 7.07254, 5.06470, 5.22132, 5.96160, 6.62769, 6.63407, 5.28762, 6.58392, 7.78133, 5.95076, 5.78036, 4.92937, 6.15796, 5.07410, 4.83035, 5.19156, 5.43639, 6.55467, 6.65772, 6.14468, 5.25737, 5.07647, 7.22115, 6.54566, 5.65779, 5.45666, 5.97201, 5.64267, 5.94340, 5.40044, 7.36560, 3.86637, 4.87978, 6.24580, 6.36113, 6.41172, 4.76548, 6.03079, 5.84290, 3.46196, 4.39948, 7.16598, 6.50091, 6.71520, 6.09784, 5.82652, 5.33418, 4.93082, 5.37350, 6.87223, 5.51606, 4.43161, 6.45129, 5.70325, 6.30389, 6.53404, 7.42752, 5.72715, 5.70100, 5.36672, 3.04572, 6.07530, 4.71269, 4.99956, 4.51191, 5.15693, 6.88165, 6.24321, 6.55108, 7.02273, 7.70456, 5.58047, 6.84508, 6.46610, 6.31987, 6.37473, 4.82286, 5.54567, 6.99173, 6.92821, 0.40395,-0.52294,cylinder
-0.87297,-1.03539, 0.96482,-0.13539,-0.81799,-0.02881,-0.34161,-1.34752,-0.83204, 0.45713,-1.14101, 1.19620,-1.03870, 0.47879, 0.50634,-1.72924, 0.29157,-1.20943,-1.22976, 1.71002, 0.19989, 0.09072, 0.11729,-0.16535,-0.56436, 5.34995, 7.84964, 5.92759, 6.15589, 5.36149, 6.85417, 6.48751, 7.66592, 7.50915, 6.93972, 8.82823, 5.12902, 6.18126, 5.45522, 5.70525, 6.68741, 5.41509, 6.22183, 4.52448, 6.54305, 7.19746, 6.38698, 5.63553, 6.73615, 4.83574, 7.74514, 5.55868, 6.70933, 8.21641, 8.73884, 5.99092, 6.62169, 6.68020, 5.86076, 7.25736, 4.39786, 6.61808, 6.67859, 5.95880, 5.27095, 4.36570, 6.39486, 8.07165, 6.24939, 4.64516, 3.82910, 5.33055, 5.78674, 4.84784, 7.11565, 4.63750, 5.88612, 6.94638, 7.27162, 5.14616, 5.47407, 7.17023, 6.41611, 7.62394, 7.23123, 6.56429, 6.14446, 6.90531, 6.47262, 5.40217, 7.98836, 7.26381, 7.10600, 5.28604, 7.46376, 6.15606, 5.00920, 6.70249, 6.25140, 6.38345, 5.28788, 8.14385, 5.38680,-1.23594,-0.68718,-0.20313, 1.10661, 0.04438,-0.47175,-0.52454, 0.94162, 1.26520,-1.46775,-0.30226,-0.08207, 0.37365, 1.26342, 0.31198, 1.24802, 0.25982,-0.22547,-1.59590, 0.18536, 1.90870,-0.51828,-1.12641,-0.37795,-0.43367,cylinder
-1.79507,-0.36186,-0.34537, 0.59807,-0.22595, 1.28165, 0.51724,-0.28951, 0.21446,-0.60834, 1.90530,-2.22371,-0.87726,-0.02878,-2.56015,-1.01194,-0.07640, 0.00599, 5.54343, 9.03766, 6.83353, 7.12250, 6.04477, 6.23528, 6.73252, 6.32924, 6.13732, 6.86528, 7.79592, 8.65020, 7.03224, 5.29486, 5.84886, 7.75000, 6.30581, 6.97024, 7.49894, 6.10858, 6.77453, 7.67386, 7.24571, 6.41345, 6.49501, 6.50664, 6.20640, 7.60650, 9.02803, 7.66402, 7.42202, 7.56324, 7.14480, 8.14475, 9.19430, 7.15569, 5.16273, 5.00061, 8.86696, 8.24392, 7.00430, 6.41551, 7.62307, 8.55803, 5.24667, 7.82344, 7.29831, 8.07830, 8.70015, 7.06338, 6.68697, 6.01961, 5.98382, 6.45684, 6.21080, 8.41823, 7.34173, 9.10921, 7.87386, 8.68997, 7.82590, 7.79887, 7.73697, 5.65376, 6.73197, 6.19892, 8.31663, 7.47760,10.21966, 5.37801,-0.51744, 0.95235,-0.73293, 1.08917,-0.86588,-1.45126, 0.58917,-0.17137, 0.16508, 1.85577, 0.03205,-0.35059, 0.72080,-1.01992, 0.59605,-0.65246, 1.40205,-0.75720,-1.01669, 0.26803, 0.80175, 1.23743, 0.24609, 0.68032,-0.74938, 1.42287, 2.60384, 0.53036,-0.20575,-0.00275, 2.34423, 0.01879, 0.46963, 1.40517,-1.45460,-0.02938, 0.81897,-0.66523, 0.95250, 0.14919,cylinder
-0.46821,-0.06679, 1.35048, 0.81415, 1.27196, 0.04644,-0.43807,-1.37577, 1.05669,-0.92009,-1.00546, 0.48583,-0.05326, 1.10052,-0.18549, 1.11934, 0.41406,-1.77991, 1.08134, 5.75266, 7.40024, 6.91424, 6.24643, 5.79320, 8.36468, 5.19053, 5.77317, 6.48901, 7.03516, 4.83151, 4.44687, 5.95472, 4.38621, 5.59206, 5.99416, 5.51265, 4.90556, 6.77295, 6.88741, 5.30383, 6.70592, 5.98503, 4.91637, 5.82161, 8.09411, 6.34478, 5.69472, 4.70996, 5.68683, 6.95306, 6.63516, 7.16579, 4.33628, 4.92597, 5.47136, 6.64664, 3.79461, 6.73937, 6.25485, 5.29109, 7.30373, 5.98888, 5.90248, 4.53655, 7.60312, 6.45748, 6.28122, 5.05488, 5.97808, 5.23001, 6.67798, 6.16899, 5.72919, 6.88047, 5.38333, 5.51277, 0.94216, 0.88902,-0.57310, 0.63287, 0.27012, 0.89025,-1.17267, 1.01955, 1.88648,-1.60157, 1.04579, 2.18391,-0.83201, 1.32168, 2.19854, 1.98828,-1.44870,-0.73424, 0.41337, 0.33451,-0.19911,-1.29191, 0.17215,-0.61884,-0.04696, 1.12282, 0.73756, 0.10311,-1.08832,-0.18102,-0.66510, 1.63682, 2.85164,-1.19993,-0.97184,-1.43302, 1.08400,-0.48312,-0.54387,-0.92193,-0.59383, 0.04305, 2.08612,-1.06897,-2.35058,-0.16663,-0.47244, 0.25962,-1.20571,-0.72455, 0.53377,-0.79434,cylinder
-0.91355,-0.58303,-1.72688,-1.37342,-0.16443, 0.20623, 0.10344, 0.01945, 0.43997, 1.04460,-1.05966,-1.83458,-0.04300,-0.21090, 1.45015,-0.51615, 0.43517,-0.16656, 0.05196,-0.49349, 2.06354, 2.11711, 0.41005, 0.30418,-0.22307,-0.78620,-0.64826, 0.69516,-0.49249,-1.65021, 0.75052,-0.40949, 1.00859, 0.74830, 0.22475,-0.25584, 0.78220,-0.02484, 1.01230,-0.26087, 1.47760, 3.36376, 0.27584, 2.40138, 1.34348, 3.70469, 1.73621, 3.91067, 1.88587, 3.84644, 3.69403, 3.13404, 5.20311, 4.36404, 5.32832, 5.11725, 4.14732, 7.01851, 5.03341, 6.59894, 7.54942, 5.52868, 6.97317, 6.11158, 7.87989, 7.38552, 6.28404,-0.92468, 0.40594,-0.32996,-0.65903,-0.12086,-1.07703, 0.30543, 0.30655, 0.47467, 1.15854, 0.67622,-1.29601, 1.33024,-0.45683, 1.49179,-0.98953,-1.00869, 0.77295, 0.32595,-0.88621, 0.31309, 0.06273, 0.57637, 0.50859, 1.29276, 0.81982,-0.83440, 1.26279,-0.64123,-0.03845,-0.79657,-1.19460, 0.04086, 0.11263, 1.29332,-0.65071,-0.65864, 0.65143,-0.59537,-0.16651,-0.20323, 0.48837,-0.27636,-2.66404, 0.26329, 0.10841, 1.21925,-0.93767,-1.22832, 0.57625,-1.02625, 1.84637, 0.27232, 0.04296, 0.00476,-1.94098, 0.39327,-0.49583, 0.88202,-3.50489, 1.05874,bell
-1.41373, 0.51595, 0.83667,-0.11255,-0.31623,-0.38550, 0.49067,-0.28376,-1.10397, 1.05501, 0.74215, 0.31509, 1.11505, 0.75245, 1.73898, 1.40220, 0.26417,-0.30998, 0.62857, 0.40267, 0.63413, 0.26832, 0.31130,-1.06961,-0.33641, 1.20585,-1.40422, 0.51149, 1.77492,-0.16317, 2.42446, 3.05539,-0.58046, 0.77414, 1.99387, 4.00659, 2.81729, 2.90676, 3.77233, 4.10528, 5.71971, 3.88417, 3.71676, 2.77063, 4.85372, 5.92438, 4.61754, 5.18250, 4.65372, 5.23542, 6.67791, 4.33606, 5.67755, 6.72928, 6.65366, 6.33340, 5.54225, 7.21909, 7.36489, 6.66114, 0.92824,-0.71146,-2.43137, 2.02368, 0.30484,-1.64379,-0.05218,-0.28877,-0.64322, 0.82775, 0.64606,-1.37206,-1.10570,-0.75216, 1.50158,-0.42935, 0.88034,-0.52916, 0.86328, 1.02636, 0.06995, 0.81644,-0.38528, 0.02831,-0.89123, 0.40368,-0.00443,-1.66236, 0.06849, 0.44547,-0.22356,-0.08101, 2.60724, 0.34425, 0.24944,-0.65125,-0.82958, 0.40586,-1.23162,-0.18971, 0.29506,-2.28059, 1.10672, 0.65735,-0.16714,-0.88411,-0.24168, 1.98375,-1.39247, 0.23742, 0.70780,-0.56668, 1.65613,-0.51481,-0.87331,-0.52558,-0.14978,-0.22095,-0.21121,-1.66960,-1.87783, 0.79011, 0.89397,-0.69035,-0.04748, 0.39125, 0.46727,-1.21194,bell
